date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2021-03-23,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210323144508.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210322144135.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210321145544.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210320141313.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,CINTO-ROTONDO,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210319141800.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,CINTO-ROTONDO,1,,<1800,1800,2,3,>1800,3,Au-dessus de 1800 m : Risque limité évoluant en Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210318144129.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,CINTO-ROTONDO,1,,<1800,1800,2,,>1800,2,Au-dessus de 1800 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210317143121.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,CINTO-ROTONDO,1,,<1800,1800,2,,>1800,2,Au-dessus de 1800 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210316145103.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,CINTO-ROTONDO,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210310150307.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,CINTO-ROTONDO,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210309145403.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,CINTO-ROTONDO,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210308145758.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,CINTO-ROTONDO,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210307143728.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210306144036.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210305140758.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210304144334.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210303144343.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210302143204.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,CINTO-ROTONDO,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210301141001.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,CINTO-ROTONDO,1,,<2100,2100,2,,>2100,2,Au-dessus de 2100 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210228141809.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,CINTO-ROTONDO,1,,<2100,2100,2,,>2100,2,Au-dessus de 2100 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210227144447.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,CINTO-ROTONDO,1,2,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210226145812.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,CINTO-ROTONDO,1,2,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210224145834.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,CINTO-ROTONDO,1,2,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210223143428.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210222143625.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210221145547.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210220144919.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210219145616.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210218141852.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210217144417.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210216143222.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,CINTO-ROTONDO,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210215144739.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,CINTO-ROTONDO,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210214141814.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210213141110.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210212145437.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210211144854.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,CINTO-ROTONDO,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210210141433.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,CINTO-ROTONDO,2,,<1800,1800,4,,>1800,4,Au-dessus de 1800 m : Risque fort. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210209145539.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210208145231.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210207150548.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210206145141.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,CINTO-ROTONDO,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210205144656.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,CINTO-ROTONDO,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210204141229.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210203145446.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210202142919.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210201144456.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,CINTO-ROTONDO,2,,<1700,1700,3,,>1700,3,Au-dessus de 1700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210131145853.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,CINTO-ROTONDO,2,,<1700,1700,3,,>1700,3,Au-dessus de 1700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210130142712.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210129145553.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,CINTO-ROTONDO,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210128144836.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,CINTO-ROTONDO,2,,<1900,1900,3,,>1900,3,Au-dessus de 1900 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210127145515.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,CINTO-ROTONDO,2,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210126143957.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,CINTO-ROTONDO,2,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210125151029.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210124150326.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,CINTO-ROTONDO,4,,,,,,,4,Risque fort.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210123142935.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,CINTO-ROTONDO,3,2,<1800,1800,4,3,>1800,4,Au-dessus de 1800 m : Risque fort évoluant en Risque marqué. En-dessous : Risque marqué évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210122145559.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,CINTO-ROTONDO,3,,<1800,1800,3,4,>1800,4,Au-dessus de 1800 m : Risque marqué évoluant en Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210121150050.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,CINTO-ROTONDO,1,,<1800,1800,2,,>1800,2,Au-dessus de 1800 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210120145445.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,CINTO-ROTONDO,1,,<1800,1800,2,,>1800,2,Au-dessus de 1800 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210119153929.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,CINTO-ROTONDO,1,,<1800,1800,2,,>1800,2,Au-dessus de 1800 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210118150728.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210117142900.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,CINTO-ROTONDO,2,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210116143128.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,CINTO-ROTONDO,2,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210115145213.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,CINTO-ROTONDO,1,,<1600,1600,3,,>1600,3,Au-dessus de 1600 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210112150212.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,CINTO-ROTONDO,1,,<1600,1600,3,,>1600,3,Au-dessus de 1600 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210111143254.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,CINTO-ROTONDO,2,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210110143045.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,CINTO-ROTONDO,4,,,,,,,4,Risque fort.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210109142819.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,CINTO-ROTONDO,3,4,<1800,1800,3,,>1800,4,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque marqué évoluant en Risque fort.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210108145142.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210107145106.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210106151606.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210105143524.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210104143711.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,CINTO-ROTONDO,3,,<1700,1700,4,,>1700,4,Au-dessus de 1700 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210103142021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210102145058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20210101150731.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,CINTO-ROTONDO,3,,<1800,1800,4,,>1800,4,Au-dessus de 1800 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201231144828.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201230143501.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,CINTO-ROTONDO,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201229143114.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,CINTO-ROTONDO,3,,<1800,1800,4,,>1800,4,Au-dessus de 1800 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201228142852.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,CINTO-ROTONDO,3,,<1600,1600,4,,>1600,4,Au-dessus de 1600 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201227153324.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,CINTO-ROTONDO,1,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201226145808.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,CINTO-ROTONDO,1,,<1800,1800,3,,>1800,3,Au-dessus de 1800 m : Risque marqué. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201225143036.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,CINTO-ROTONDO,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201224143329.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,CINTO-ROTONDO,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201223150621.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201222151202.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,CINTO-ROTONDO,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201221150106.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,CINTO-ROTONDO,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201220144228.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201219145023.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201218150032.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,CINTO-ROTONDO,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CINTO-ROTONDO.20201217140352.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
